"county","leaid","district_enroll","county_enroll","schnam","gslo","gshi","openenroll","level","multibdy","enrollment","districtname","control","physicalcity","physicalstate","enrollment_1","date","teachingmethod","sportsparticipation","onlineinstructionincrease","networkinvestment","hardwareinvestment","staffmaskpolicy","studentmaskpolicy","studentillnessreturnpolicy","studentisolationarea","schooltemporaryshutdown","parentoptoutclassroomteachin_55","lastverifieddate","opendategrouped"
"HANCOCK",3904744,1486,13232,"Liberty-Benton Elementary School","KG","5",0,"1",0,682,"Liberty-Benton Local Schools","Public","Findlay","OH",1457,"2020-09-08","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-09-09","2020-09-09"
"HANCOCK",3904744,1486,13232,"Liberty-Benton High School","9","12",0,"3",0,459,"Liberty-Benton Local Schools","Public","Findlay","OH",1457,"2020-09-08","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-09-09","2020-09-09"
"HANCOCK",3904745,750,13232,"McComb Local Middle School","7","8",0,"2",0,108,"McComb Local School District","Public","Mc Comb","OH",750,"2020-09-08","Hybrid","Yes","Unknown","Yes","Unknown","Not required","Required for all students","Yes","Yes","Unknown","Yes","2020-10-19","2020-09-09"
"HANCOCK",3904745,750,13232,"McComb Local Elementary School","PK","6",0,"1",0,371,"McComb Local School District","Public","Mc Comb","OH",750,"2020-09-08","Hybrid","Yes","Unknown","Yes","Unknown","Not required","Required for all students","Yes","Yes","Unknown","Yes","2020-10-19","2020-09-09"
"HANCOCK",3904745,750,13232,"McComb Local High School","9","12",0,"3",0,242,"McComb Local School District","Public","Mc Comb","OH",750,"2020-09-08","Hybrid","Yes","Unknown","Yes","Unknown","Not required","Required for all students","Yes","Yes","Unknown","Yes","2020-10-19","2020-09-09"
"HANCOCK",3904747,212,13232,"Vanlue Elementary School","KG","5",0,"1",0,85,"Vanlue Local School District","Public","Vanlue","OH",185,"2020-09-08","Hybrid","Yes","Unknown","Unknown","Yes","Required for all staff","Required for all students","Unknown","Yes","Never closed","Yes","2021-01-22","2020-09-09"
"HANCOCK",3904747,212,13232,"Vanlue High School","6","12",0,"4",0,127,"Vanlue Local School District","Public","Vanlue","OH",185,"2020-09-08","Hybrid","Yes","Unknown","Unknown","Yes","Required for all staff","Required for all students","Unknown","Yes","Never closed","Yes","2021-01-22","2020-09-09"
"HANCOCK",3904751,1037,13232,"Riverdale Elementary School","KG","2",0,"1",0,225,"Riverdale Local School District","Public","Mount Blanchard","OH",1033,"2020-09-08","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Closed indefinitely","Yes","2020-11-04","2020-09-09"
"HANCOCK",3904751,1037,13232,"Riverdale Elementary School","3","5",0,"1",0,231,"Riverdale Local School District","Public","Mount Blanchard","OH",1033,"2020-09-08","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Closed indefinitely","Yes","2020-11-04","2020-09-09"
"HANCOCK",3904751,1037,13232,"Riverdale High School","9","12",0,"3",0,324,"Riverdale Local School District","Public","Mount Blanchard","OH",1033,"2020-09-08","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Closed indefinitely","Yes","2020-11-04","2020-09-09"
"HANCOCK",3904751,1037,13232,"Riverdale Middle School","6","8",0,"2",0,257,"Riverdale Local School District","Public","Mount Blanchard","OH",1033,"2020-09-08","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Closed indefinitely","Yes","2020-11-04","2020-09-09"
"HANCOCK",3910000,6862,13232,"Bigelow Hill Elementary School","4","5",0,"2",0,262,"Findlay City School District","Public","Findlay","OH",6862,"2020-09-08","Hybrid","Yes","No","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-28","2020-09-09"
"HANCOCK",3910000,6862,13232,"Glenwood Middle School","6","8",0,"2",0,569,"Findlay City School District","Public","Findlay","OH",6862,"2020-09-08","Hybrid","Yes","No","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-28","2020-09-09"
"HANCOCK",3910000,6862,13232,"Chamberlin Hill Elementary School","3","5",0,"1",0,328,"Findlay City School District","Public","Findlay","OH",6862,"2020-09-08","Hybrid","Yes","No","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-28","2020-09-09"
"HANCOCK",3910000,6862,13232,"Donnell Middle School","6","8",0,"2",0,573,"Findlay City School District","Public","Findlay","OH",6862,"2020-09-08","Hybrid","Yes","No","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-28","2020-09-09"
"HANCOCK",3910000,6862,13232,"Findlay High School","9","12",0,"3",0,1834,"Findlay City School District","Public","Findlay","OH",6862,"2020-09-08","Hybrid","Yes","No","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-28","2020-09-09"
"HANCOCK",3910000,6862,13232,"Jacobs Elementary School","KG","3",0,"1",0,262,"Findlay City School District","Public","Findlay","OH",6862,"2020-09-08","Hybrid","Yes","No","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-28","2020-09-09"
"HANCOCK",3910000,6862,13232,"Jefferson Elementary School","KG","2",0,"1",0,318,"Findlay City School District","Public","Findlay","OH",6862,"2020-09-08","Hybrid","Yes","No","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-28","2020-09-09"
"HANCOCK",3910000,6862,13232,"Lincoln Elementary School","KG","5",0,"1",0,346,"Findlay City School District","Public","Findlay","OH",6862,"2020-09-08","Hybrid","Yes","No","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-28","2020-09-09"
"HANCOCK",3910000,6862,13232,"Northview Elementary School","KG","3",0,"1",0,302,"Findlay City School District","Public","Findlay","OH",6862,"2020-09-08","Hybrid","Yes","No","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-28","2020-09-09"
"HANCOCK",3910000,6862,13232,"Whittier Elementary School","KG","2",0,"1",0,326,"Findlay City School District","Public","Findlay","OH",6862,"2020-09-08","Hybrid","Yes","No","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-28","2020-09-09"
"HANCOCK",3910000,6862,13232,"Wilson Vance Elementary School","3","5",0,"1",0,310,"Findlay City School District","Public","Findlay","OH",6862,"2020-09-08","Hybrid","Yes","No","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-28","2020-09-09"
"HANCOCK",3910000,6862,13232,"Findlay Learning Center","1","12",1,"4",0,72,"Findlay City School District","Public","Findlay","OH",6862,"2020-09-08","Hybrid","Yes","No","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-28","2020-09-09"
"HANCOCK",3910001,1100,13232,"Van Buren Elementary School","KG","5",0,"1",0,479,"Van Buren Local School District","Public","Van Buren","OH",1100,"2020-09-08","Hybrid","Yes","Unknown","Yes","No","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-05","2020-09-09"
"HANCOCK",3910001,1100,13232,"Van Buren High School","9","12",0,"3",0,342,"Van Buren Local School District","Public","Van Buren","OH",1100,"2020-09-08","Hybrid","Yes","Unknown","Yes","No","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-05","2020-09-09"
"HANCOCK",3910001,1100,13232,"Van Buren Middle School","6","8",0,"2",0,263,"Van Buren Local School District","Public","Van Buren","OH",1100,"2020-09-08","Hybrid","Yes","Unknown","Yes","No","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-05","2020-09-09"
"HANCOCK",3910002,614,13232,"Arcadia Elementary School","KG","6",0,"1",0,295,"Arcadia Local School District","Public","Arcadia","OH",600,"2020-09-08","Hybrid","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2021-01-07","2020-09-09"
"HANCOCK",3910002,614,13232,"Arcadia High School","9","12",0,"3",0,222,"Arcadia Local School District","Public","Arcadia","OH",600,"2020-09-08","Hybrid","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2021-01-07","2020-09-09"
"HANCOCK",3910002,614,13232,"Arcadia Middle School","7","8",0,"2",0,97,"Arcadia Local School District","Public","Arcadia","OH",600,"2020-09-08","Hybrid","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2021-01-07","2020-09-09"
"HARDIN",3904518,881,4205,"Ada Elementary School","KG","6",0,"1",0,452,"Ada Exempted Village Schools","Public","ADA","OH",879,"2020-08-24","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Pending","Unknown","2021-01-12","2020-08-26"
"HARDIN",3904518,881,4205,"Ada High School","7","12",0,"3",0,429,"Ada Exempted Village Schools","Public","ADA","OH",879,"2020-08-24","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Pending","Unknown","2021-01-12","2020-08-26"
"HARDIN",3904749,412,4205,"Hardin Northern Elementary School","KG","6",0,"1",0,227,"Hardin Northern Local School District","Public","Dola","OH",406,"2020-08-20","On Premises","Yes","Pending","Pending","Pending","Required for all staff","Required for all students","Yes","Yes","Closed 1-5 days","Yes","2020-12-16","2020-08-26"
"HARDIN",3904749,412,4205,"Hardin Northern High School","7","12",0,"3",0,185,"Hardin Northern Local School District","Public","Dola","OH",406,"2020-08-20","On Premises","Yes","Pending","Pending","Pending","Required for all staff","Required for all students","Yes","Yes","Closed 1-5 days","Yes","2020-12-16","2020-08-26"
"HARDIN",3904750,550,4205,"Ridgemont Elementary School","KG","6",0,"1",0,267,"Ridgemont Local School District","Public","Mount Victory","OH",550,"2020-08-21","Hybrid","Yes","Pending","Pending","Yes","Required for all staff","Required for all students","Yes","Yes","Unknown","Yes","2020-11-05","2020-08-26"
"HARDIN",3904750,550,4205,"Ridgemont High School","7","12",0,"3",0,228,"Ridgemont Local School District","Public","Mount Victory","OH",550,"2020-08-21","Hybrid","Yes","Pending","Pending","Yes","Required for all staff","Required for all students","Yes","Yes","Unknown","Yes","2020-11-05","2020-08-26"
"HARDIN",3904752,461,4205,"Upper Scioto Valley Middle School","7","8",0,"2",0,65,"Upper Scioto Valley Local School Dist","Public","Mc Guffey","OH",437,"2020-08-13","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-12-30","2020-08-18"
"HARDIN",3904752,461,4205,"Upper Scioto Valley Elementary School","KG","6",0,"1",0,245,"Upper Scioto Valley Local School Dist","Public","Mc Guffey","OH",437,"2020-08-13","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-12-30","2020-08-18"
"HARDIN",3904752,461,4205,"Upper Scioto Valley High School","9","12",0,"3",0,151,"Upper Scioto Valley Local School Dist","Public","Mc Guffey","OH",437,"2020-08-13","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-12-30","2020-08-18"
"HARDIN",3910025,1901,4205,"Kenton Elementary School","PK","6",0,"1",0,1076,"Kenton City Schools","Public","Kenton","OH",1898,"2020-08-13","On Premises","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Closed 6-14 days","Yes","2021-01-11","2020-08-18"
"HARDIN",3910025,1901,4205,"Kenton High School","9","12",0,"3",0,545,"Kenton City Schools","Public","Kenton","OH",1898,"2020-08-13","On Premises","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Closed 6-14 days","Yes","2021-01-11","2020-08-18"
"HARDIN",3910025,1901,4205,"Kenton Middle School","7","8",0,"2",0,280,"Kenton City Schools","Public","Kenton","OH",1898,"2020-08-13","On Premises","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Closed 6-14 days","Yes","2021-01-11","2020-08-18"
"HENRY",3904443,2175,4776,"C D Brillhart Elementary School","PK","1",0,"1",0,NA,"Napoleon Area School District","Public","Napoleon","OH",2175,"2020-08-26","On Premises","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2021-01-12","2020-08-26"
"HENRY",3904443,2175,4776,"Central Elementary School","4","5",0,"2",0,1047,"Napoleon Area School District","Public","Napoleon","OH",2175,"2020-08-26","On Premises","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2021-01-12","2020-08-26"
"HENRY",3904443,2175,4776,"Napoleon High School","9","12",0,"3",0,904,"Napoleon Area School District","Public","Napoleon","OH",2175,"2020-08-26","On Premises","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2021-01-12","2020-08-26"
"HENRY",3904443,2175,4776,"West Elementary School","2","3",0,"1",0,NA,"Napoleon Area School District","Public","Napoleon","OH",2175,"2020-08-26","On Premises","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2021-01-12","2020-08-26"
"HENRY",3904443,2175,4776,"Napoleon Middle School","6","8",0,"2",0,NA,"Napoleon Area School District","Public","Napoleon","OH",2175,"2020-08-26","On Premises","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2021-01-12","2020-08-26"
"HENRY",3904757,461,4776,"Holgate Elementary School","KG","5",0,"1",0,204,"Holgate Local School District","Public","Holgate","OH",461,"2020-08-31","Hybrid","Yes","No","No","No","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-12-30","2020-09-02"
"HENRY",3904757,461,4776,"Holgate High School","6","12",0,"4",0,235,"Holgate Local School District","Public","Holgate","OH",461,"2020-08-31","Hybrid","Yes","No","No","No","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-12-30","2020-09-02"
"HENRY",3904758,1190,4776,"Liberty Center Elementary School","KG","4",0,"1",0,355,"Liberty Center Local School District","Public","Liberty Center","OH",1190,"2020-08-27","On Premises","Yes","Yes","Yes","No","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2021-01-06","2020-09-02"
"HENRY",3904758,1190,4776,"Liberty Center High School","9","12",0,"3",0,367,"Liberty Center Local School District","Public","Liberty Center","OH",1190,"2020-08-27","On Premises","Yes","Yes","Yes","No","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2021-01-06","2020-09-02"
"HENRY",3904758,1190,4776,"Liberty Center Middle School","5","8",0,"2",0,336,"Liberty Center Local School District","Public","Liberty Center","OH",1190,"2020-08-27","On Premises","Yes","Yes","Yes","No","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2021-01-06","2020-09-02"
"HENRY",3904759,950,4776,"Deshler Elementary School","KG","2",0,"1",0,NA,"Patrick Henry Local School District","Public","Hamler","OH",950,"2020-09-01","On Premises","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-08","2020-09-02"
"HENRY",3904759,950,4776,"Malinta-Grelton Elementary School","3","4",0,"1",0,331,"Patrick Henry Local School District","Public","Hamler","OH",950,"2020-09-01","On Premises","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-08","2020-09-02"
